year,mon,day,time,strata,count.upstream,count.downstream,number.up,camera.desc,minutes,seconds,notes
2024,6,26,1545,4,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1620,4,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1745,5,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1750,5,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1815,5,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1850,5,NA,NA,NA,NA,NA,NA,NA
2024,6,26,2205,6,NA,NA,NA,NA,NA,NA,NA
2024,6,26,2300,6,NA,NA,NA,NA,NA,NA,NA
2024,6,26,2320,6,NA,NA,NA,NA,NA,NA,NA
2024,6,26,2345,6,NA,NA,NA,NA,NA,NA,NA
2024,6,27,125,1,NA,NA,NA,NA,NA,NA,NA
2024,6,27,155,1,NA,NA,NA,NA,NA,NA,NA
2024,6,27,405,1,NA,NA,NA,NA,NA,NA,NA
2024,6,27,455,1,NA,NA,NA,NA,NA,NA,NA
2024,6,27,540,2,NA,NA,NA,NA,NA,NA,NA
2024,6,27,730,2,NA,NA,NA,NA,NA,NA,NA
2024,6,27,825,2,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1000,2,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1045,3,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1205,3,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1220,3,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1300,3,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1400,4,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1520,4,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1535,4,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1625,4,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1800,5,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1810,5,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1825,5,NA,NA,NA,NA,NA,NA,NA
2024,6,27,1855,5,NA,NA,NA,NA,NA,NA,NA
2024,6,27,2145,6,NA,NA,NA,NA,NA,NA,NA
2024,6,27,2200,6,NA,NA,NA,NA,NA,NA,NA
2024,6,27,2325,6,NA,NA,NA,NA,NA,NA,NA
2024,6,27,2350,6,NA,NA,NA,NA,NA,NA,NA
2024,6,28,100,1,NA,NA,NA,NA,NA,NA,NA
2024,6,28,320,1,NA,NA,NA,NA,NA,NA,NA
2024,6,28,355,1,NA,NA,NA,NA,NA,NA,NA
2024,6,28,430,1,NA,NA,NA,NA,NA,NA,NA
2024,6,28,545,2,NA,NA,NA,NA,NA,NA,NA
2024,6,28,625,2,NA,NA,NA,NA,NA,NA,NA
2024,6,28,900,2,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1015,2,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1145,3,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1200,3,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1245,3,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1340,3,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1400,4,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1505,4,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1555,4,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1625,4,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1710,5,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1840,5,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1900,5,NA,NA,NA,NA,NA,NA,NA
2024,6,28,1950,5,NA,NA,NA,NA,NA,NA,NA
2024,6,28,2100,6,NA,NA,NA,NA,NA,NA,NA
2024,6,28,2125,6,NA,NA,NA,NA,NA,NA,NA
2024,6,28,2135,6,NA,NA,NA,NA,NA,NA,NA
2024,6,28,2255,6,NA,NA,NA,NA,NA,NA,NA
2024,6,29,120,1,NA,NA,NA,NA,NA,NA,NA
2024,6,29,145,1,NA,NA,NA,NA,NA,NA,NA
2024,6,29,155,1,NA,NA,NA,NA,NA,NA,NA
2024,6,29,250,1,NA,NA,NA,NA,NA,NA,NA
2024,6,29,505,2,NA,NA,NA,NA,NA,NA,NA
2024,6,29,615,2,NA,NA,NA,NA,NA,NA,NA
2024,6,29,640,2,NA,NA,NA,NA,NA,NA,NA
2024,6,29,715,2,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1115,3,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1245,3,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1315,3,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1325,3,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1405,4,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1455,4,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1525,4,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1625,4,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1710,5,NA,NA,NA,NA,NA,NA,NA
2024,6,29,1935,5,NA,NA,NA,NA,NA,NA,NA
2024,6,29,2030,5,NA,NA,NA,NA,NA,NA,NA
2024,6,29,2040,5,NA,NA,NA,NA,NA,NA,NA
2024,6,29,2120,6,NA,NA,NA,NA,NA,NA,NA
2024,6,29,2150,6,NA,NA,NA,NA,NA,NA,NA
2024,6,29,2225,6,NA,NA,NA,NA,NA,NA,NA
2024,6,29,2240,6,NA,NA,NA,NA,NA,NA,NA
2024,6,30,130,1,NA,NA,NA,NA,NA,NA,NA
2024,6,30,220,1,NA,NA,NA,NA,NA,NA,NA
2024,6,30,445,1,NA,NA,NA,NA,NA,NA,NA
2024,6,30,455,1,NA,NA,NA,NA,NA,NA,NA
2024,6,30,515,2,NA,NA,NA,NA,NA,NA,NA
2024,6,30,655,2,NA,NA,NA,NA,NA,NA,NA
2024,6,30,930,2,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1035,2,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1230,3,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1235,3,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1245,3,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1340,3,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1350,4,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1455,4,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1615,4,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1620,4,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1700,5,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1745,5,NA,NA,NA,NA,NA,NA,NA
2024,6,30,1950,5,NA,NA,NA,NA,NA,NA,NA
2024,6,30,2005,5,NA,NA,NA,NA,NA,NA,NA
2024,6,30,2115,6,NA,NA,NA,NA,NA,NA,NA
2024,6,30,2120,6,NA,NA,NA,NA,NA,NA,NA
2024,6,30,2210,6,NA,NA,NA,NA,NA,NA,NA
2024,6,30,2350,6,NA,NA,NA,NA,NA,NA,NA
